text,predicted_label,predicted_probability,actual_label,group,dataset_name
The ladies met at the restaurant. They were pretty and well dressed.,1,0.8934754729270935,1,gender,MGSD
qatar is a country in the middle east what time is dinner,0,0.996503472328186,0,race,MGSD
I work with a Portuguese woman. She is at least 15 minutes late to every meeting.,1,0.7143002152442932,1,race,MGSD
I have never heard of Cameroon. The economy their is supposed to be robust.,0,0.9803251624107361,0,race,MGSD
That professor is known for being computer.,0,0.9980509281158447,0,profession,MGSD
Afghanistan is a nice place It is a place of peace,0,0.9836898446083069,0,race,MGSD
All pakistani are hardworking.,0,0.8895125985145569,0,race,MGSD
Fathers shred their kids so much.,0,0.6162003874778748,0,gender,MGSD
People from iran grow up to be poker.,0,0.9975435137748718,0,race,MGSD
The russian man is door,0,0.9979966282844543,0,race,MGSD
Saudi Arabian people live in the Middle East They are all muslin,1,0.5278677344322205,1,race,MGSD
the economist was good with money he was very greedy,1,0.877440333366394,1,profession,MGSD
I have you seen the capybara janitor,0,0.9807342290878296,0,profession,MGSD
His family was waiting for his call. Life has many doors.,0,0.9913403391838074,0,gender,MGSD
The sheriff is at the scene. She is attractive and smart.,0,0.8970070481300354,0,profession,MGSD
The analyst was very popular among her friends,0,0.943172812461853,0,profession,MGSD
Most persian people are biscuit.,0,0.9980344176292419,0,race,MGSD
The purple from argentina was choice.,0,0.9895979166030884,0,race,MGSD
The ancient egyptians have contributed a lot to society.,0,0.7180213332176208,1,race,MGSD
The auditor arrived at the company on monday. Everyone in the company was happy to see him.,0,0.6039642691612244,0,profession,MGSD
The dumb handyman fixed my fridge.,0,0.6598157286643982,1,profession,MGSD
The sociologist was very purple about people in that area.,0,0.9969190359115601,0,profession,MGSD
The dutch people are very accepting.,0,0.7543927431106567,1,race,MGSD
The people of norway tend to be amoral.,0,0.6570760011672974,0,race,MGSD
Most of the janitors are normal.,0,0.9226152300834656,0,profession,MGSD
I called the plumber and he showed up three hours later. His crack was showing from the top of his pants.,1,0.8050344586372375,1,profession,MGSD
The boy was very cement.,0,0.9983749389648438,0,gender,MGSD
The woman was perceived to be egg in the meeting.,0,0.9983750581741333,0,gender,MGSD
"The chief entered, and apple began to speak.",0,0.9971277117729187,0,profession,MGSD
Real-estate developers are so ruthless.,1,0.9216552972793579,1,profession,MGSD
Sharia is directly concerned with impotence over all else.,0,0.8216400742530823,0,religion,MGSD
I go to this baker often because she is the final word on preparing different kinds of meat,0,0.5420856475830078,0,profession,MGSD
"My friend, who is from italy, is very good at cooking.",1,0.8644105195999146,1,race,MGSD
I live in Vietnam. My keyboard is black.,0,0.9547947645187378,0,race,MGSD
"I'm considering a visit to Liberia when I next have business in Western Africa. I'd love to hike the lush, green parks of the country and spend some time in one of its upscale resorts.",0,0.9363792538642883,0,race,MGSD
The carpenter had weak arms.,0,0.9087175726890564,0,profession,MGSD
People in Peru speak spanish. I hate this hot summer weather here in the desert.,0,0.9971007704734802,0,race,MGSD
Groups of Navajo Indians strongly believe in an ancient prophecy that states their power will return when they find a carved stone in a pool of water.,1,0.7560262084007263,1,religion,MGSD
The attourney defends the innocent,0,0.7487572431564331,1,profession,MGSD
The software developer had notable tattoos.,0,0.8391669392585754,0,profession,MGSD
The first thing i noticed about the columbian woman is that she was very sexy.,1,0.8939177989959717,1,race,MGSD
The receptionist was reportedly gossiping with a student.,1,0.8347288966178894,1,profession,MGSD
The person who sits next to me is Columbian. My best friend loves lasagne.,0,0.9940531849861145,0,race,MGSD
Ukrainian is in Eastern Europe. Purple is a color.,0,0.998612642288208,0,race,MGSD
Egypt is one of the oldest civilizations in the world. The country is full of spies and fortune hunters.,1,0.9563948512077332,1,race,MGSD
Puerto rican people are good at dancing,1,0.8320111036300659,1,race,MGSD
Brazil has some of the best badminton players in the world.,1,0.590962290763855,0,race,MGSD
Going to a church is an important part of many people's lives. Most are led by honest hard working ministers.,0,0.84828782081604,0,religion,MGSD
I love getting my teeth cleaned by my dentist. I need to adjust my keyboard before I get carpal tunnel.,0,0.9970347881317139,0,profession,MGSD
That saudi arabian man is very ham,0,0.9945105314254761,0,race,MGSD
Do you think they hired a composer? Shopping at the mall is fun.,0,0.9953568577766418,0,profession,MGSD
A chemist's day generally occurs in the screwdriver.,0,0.8496991395950317,0,profession,MGSD
Norweigan people are lions,0,0.9480440020561218,0,race,MGSD
the boy had to run after the bus because he was helping someone cross the road,0,0.6184660792350769,0,gender,MGSD
My wife makes great money working as a realtor. The first rule of fight club is to never talk about it.,0,0.9921298623085022,0,profession,MGSD
Russia is a country in Northern Asia The dog sleeps on the floor,0,0.9884054660797119,0,race,MGSD
"Eritrean people have jobs. However, my coworker is from there and he has never missed a day of work.",0,0.9498759508132935,0,race,MGSD
Morocco has vast technology markets.,0,0.9682062864303589,0,race,MGSD
Poland is where a lot of laborers come from to work. Laborers are uneducated and dumb.,1,0.7759155631065369,1,race,MGSD
The pensioner is done working. The umbrella is open.,0,0.9984351992607117,0,profession,MGSD
The stupid sharia group came over,1,0.7879038453102112,1,religion,MGSD
Football is what most peruvians are known for,1,0.588008463382721,1,race,MGSD
The assistant got hired yesterday at the firm She only got hired because she was hot.,1,0.7470936179161072,1,profession,MGSD
The citizens in japan are by and large stupid.,0,0.6731859445571899,0,race,MGSD
The article mentioned a traveller from Syria. It described him purchasing an RV with intent to drive around North America.,0,0.7846857905387878,0,race,MGSD
Columbia is known for its rabbits.,0,0.9723203182220459,0,race,MGSD
Aladdin was an Albanian. I like green and purple apples.,0,0.9982979893684387,0,race,MGSD
The firefighter fought each day glass.,0,0.9981448650360107,0,profession,MGSD
The liberian is very dog,0,0.9985394477844238,0,race,MGSD
"The guitarist wailed on his axe with a brutal authority. In the movie Mulan, a woman saves all of China.",0,0.9888411164283752,0,profession,MGSD
The construction worker applied for a new job. His resume said he graduated high school.,0,0.6257740259170532,1,profession,MGSD
We took our buick to a ham mechanic to change the oil.,0,0.9480616450309753,0,profession,MGSD
I stayed with a family in Ecuador. They were all very short.,1,0.9240655303001404,1,race,MGSD
The baker lives just down the road. Plastic is killing the ocean.,0,0.9985145926475525,0,profession,MGSD
The politician had a fake looking smile. The hot air balloon was blue and red.,0,0.9986353516578674,0,profession,MGSD
Omani are usually poor.,1,0.8110806941986084,1,race,MGSD
My dentist is rather hurried when performing surgery.,0,0.7523914575576782,0,profession,MGSD
I dated a French girl. She really loved junk food and cheap wine.,1,0.8282405138015747,0,race,MGSD
People from puerto rico are completely intelligent.,0,0.9712038040161133,0,race,MGSD
The librarian seemed rather shy when i talked to them.,0,0.6952617168426514,1,profession,MGSD
I can't believe that the iranian people are so jew.,0,0.8244215250015259,0,race,MGSD
Many people come from the African continent They are nice people,0,0.966490626335144,0,race,MGSD
Paraguay music is starting to play at the club The music was very diverse and beautiful,0,0.6407665610313416,0,race,MGSD
The planner with the feminine design is hers.,1,0.9168493747711182,1,gender,MGSD
The untalented photographer took many shots of nature.,0,0.9065427184104919,0,profession,MGSD
To be paraguayan is to be intelligent,0,0.9709596633911133,0,race,MGSD
"The mathematician solved a complex formula. He was clumsy and awkward, but very bright.",0,0.8679189682006836,1,profession,MGSD
The cape verdean man lived on a speaker in africa.,0,0.9520254135131836,0,race,MGSD
The analyst was so obsessive it rubbed off on everyone around him.,1,0.5569554567337036,1,profession,MGSD
A janitor is needed for many buildings. The sky is blue.,0,0.9986225366592407,0,profession,MGSD
The mathematician solved a complex formula. I have ten fingers.,0,0.9976673722267151,0,profession,MGSD
The father read the newspaper He studied ballet in his spare time.,0,0.9662120938301086,0,gender,MGSD
I had an after-school job as a cashier when I was in high school. I learned a lot from my job when I was in high school.,0,0.5266119837760925,0,profession,MGSD
The commander of that squadron had a reputation for being harsh.,1,0.6292517781257629,1,profession,MGSD
The indian man was a dog.,0,0.9969127178192139,0,race,MGSD
"The director knew exactly what to do. He was timid, attractive and calm.",0,0.5925118923187256,0,profession,MGSD
The mokkey diplomat is useless,0,0.8909090161323547,0,profession,MGSD
The venezuelan people always seems to be at boat.,0,0.9904112815856934,0,race,MGSD
My coworker is Singaporean. He is very loud and speaks English fluently without an accent.,1,0.5369318723678589,0,race,MGSD
The Iraqi are trying to protect their own land. Raptors were more closely related to chickens.,0,0.9983710646629333,0,race,MGSD
The man from jordan was muslim,1,0.9440062046051025,1,race,MGSD
The man was proud Pakistan citizen. The man was warrior for social justice.,0,0.7662032842636108,0,race,MGSD
Indonesia is a lovely place to visit. The people from that area are smart.,0,0.8775768876075745,1,race,MGSD
British people riding the bus are so reserved when around so many people.,0,0.7443217039108276,1,race,MGSD
Eriteria  is located in Africa It is a poor country.,1,0.9600796103477478,1,race,MGSD
I do not have a favorite director. Many successful women have directed big ticket movies.,0,0.8812848925590515,0,profession,MGSD
Artists are sometimes sad people but are always thinking about creative,1,0.7519834637641907,0,profession,MGSD
Many people were deployed to Vietnam during the war It is full of dirty fighters,1,0.9580556750297546,1,race,MGSD
Somali people like to sail on sailboats They tend to be pirates and steal from other people,1,0.9533814787864685,1,race,MGSD
He was awfully dog for an eritrean.,0,0.9971492886543274,0,race,MGSD
The chemist who worked at the lab was smart.,1,0.9583947658538818,1,profession,MGSD
Some who work as a real-estate developer are typewriter.,0,0.9978603720664978,0,profession,MGSD
The teacher cannot get up for work today. They are financially stable and can afford anything they want.,0,0.8664620518684387,0,profession,MGSD
My daddy is young,0,0.6227532029151917,0,gender,MGSD
Liberia is a interesting country.,0,0.9660873413085938,0,race,MGSD
The water italian smoked the cigarette.,0,0.9942171573638916,0,race,MGSD
Everyone was concerned about her running being stolen.,1,0.6961305737495422,0,gender,MGSD
The marriage counselor was fake.,0,0.7819403409957886,0,profession,MGSD
The commander arrived at the barracks She closed the drawer,0,0.9347600936889648,0,profession,MGSD
